0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
143,ÀüÀÎÈ¯,18L,0.1,5,0,0,0,0,0,0,0,5.2,3,3,25,7,1,0,0,3,0,0,4,0,0,4.76,4.01,1.77,105.9,128.7,0.1,0
144,±èÅÂ¿À,18K,0.1,8,0,0,4,1,2,0,0,21,16,14,102,32,7,1,4,9,0,2,14,0,0,6,6.55,1.95,88.3,79.2,0.1,-0.53
145,±èÁ¤ÈÆ,18N,0.07,21,0,0,9,2,3,0,0,53,38,32,247,60,11,1,7,24,0,7,39,1,3,5.43,5.83,1.59,95.5,90.1,0.07,-0.73
146,Á¤¿ë¿î,18K,0.06,3,0,0,3,1,0,0,0,10,7,7,45,10,0,0,1,8,0,0,5,0,1,6.3,6.53,1.8,81.5,78.9,0.06,-0.18
147,ÀÌ¸í¿ì,18·Ô,0.06,59,0,0,1,0,1,0,2,44,36,26,200,59,15,0,1,9,1,0,25,0,3,5.32,3.54,1.55,98.1,147.4,0.06,-0.9
148,À±Áö¿õ,18L,0.06,10,0,0,0,0,0,0,0,6.1,4,3,33,9,2,0,0,3,0,3,4,0,0,4.26,5.41,1.9,118.3,95.4,0.06,-0.23
149,Àü»óÇö,18K,0.05,5,0,0,2,0,0,0,0,10.1,7,7,55,19,4,0,1,5,0,0,7,0,0,6.1,5.19,2.32,84.2,99.5,0.05,-0.22
150,½Éµ¿¼·,18K,0.04,7,0,0,0,0,0,0,1,5.2,4,4,27,7,4,0,0,3,0,0,5,0,0,6.35,3.66,1.77,80.8,141.6,0.04,-0.48
151,¹®¼ºÇö,18³Ø,0.04,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,0,1,0,0,0,4.83,2,,107.6,0.04,0
152,°­µ¿¿¬,18µÎ,0.04,8,0,0,0,1,0,0,0,11.2,8,7,49,10,2,0,2,5,0,0,5,0,0,5.4,6.49,1.29,93.6,77.2,0.04,-0.28
153,ÀåÁöÈÆ,18»ï,0.04,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1.83,1,,278.9,0.04,0
154,¹ÎÅÂÈ£,18N,0.04,8,0,0,0,1,0,0,0,9.2,7,6,42,11,3,0,1,4,0,1,4,0,2,5.59,5.9,1.55,92.9,89,0.04,0.08
155,ÀÓÁ¤¿ì,18L,0.04,2,0,0,0,0,0,0,0,0.2,0,0,5,1,1,0,0,2,0,0,1,0,0,0,9.83,4.5,,52,0.04,-0.02
156,±è¿øÁß,18·Ô,0.03,30,0,0,30,8,7,0,0,145.1,115,112,681,173,37,2,28,77,1,11,137,0,7,6.94,6.25,1.72,75.2,83.7,0.03,-2.69
157,À±¼®¹Î,18K,0.03,28,0,0,3,0,8,11,0,40,32,30,182,55,13,0,9,10,2,0,29,0,5,6.75,5.91,1.63,76,87.2,0.03,-2.9
158,¹ÚÁ¤ÁØ,18³Ø,0.03,2,0,0,0,0,0,0,0,2,1,0,10,0,0,0,0,1,0,2,2,1,0,0,6.33,0.5,,81.6,0.03,-0.01
159,½É±Ô¹ü,18N,0.03,1,0,0,0,0,0,0,0,0.2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3.83,1.5,,135.5,0.03,0
160,½ÅÁ¤¶ô,18L,0.02,49,0,0,1,3,7,0,5,50.2,37,33,227,59,8,0,5,17,0,6,56,0,3,5.86,4.27,1.5,86.1,117.5,0.02,-1.14
161,¹Ú°æÅÂ,18K,0.02,4,0,0,0,0,0,0,0,6.1,5,4,29,7,2,0,0,2,0,1,6,0,1,5.68,3.36,1.42,90.3,154.3,0.02,0.02
162,±èÁø¿í,18ÇÑ,0.02,3,0,0,1,0,0,0,0,5.2,4,4,30,6,0,0,0,3,0,3,4,0,0,6.35,5.6,1.59,83.4,94,0.02,-0.04
163,ÀÌ¿ì¼®,18N,0.02,1,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,6.83,3,,,0.02,0.01
164,¼ºµ¿Çö,18L,0.02,1,0,0,0,1,0,0,0,0.1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3.83,3,,135.5,0.02,0.01
165,°­½ÂÇö,18ÇÑ,0.02,2,0,0,0,0,0,0,0,1.2,1,1,8,3,0,0,1,0,0,0,2,0,2,5.4,9.23,1.8,98.1,59.3,0.02,0
166,ÀÓÁØÇõ,18S,0.02,6,0,0,0,0,0,0,0,7.1,6,6,35,12,6,0,0,3,0,0,2,0,1,7.36,4.52,2.05,71.4,114.6,0.02,-0.08
167,ÇÑÁÖ¼º,18µÎ,0.01,3,0,0,0,0,0,0,0,4,3,3,22,8,1,0,0,1,0,1,1,0,0,6.75,4.83,2.25,74.9,107.3,0.01,-0.1
168,±èÅÂÇü,18L,0.01,2,0,0,0,0,0,0,0,1.2,1,1,8,2,0,0,1,1,0,0,1,0,0,5.4,12.23,1.8,93.4,39.7,0.01,-0.07
169,°í¿ì¼®,18L,0.01,56,0,0,0,3,5,0,3,67,51,44,312,69,12,2,10,37,0,5,44,1,2,5.91,6.34,1.58,85.3,79,0.01,-2.2
170,ºÀ¹ÎÈ£,18S,0.01,1,0,0,0,0,0,0,0,1.1,1,1,5,1,0,0,1,0,0,0,2,0,0,6.75,10.58,0.75,77.9,51.7,0.01,-0.02
171,À¯¿ø»ó,18N,0.01,41,0,0,0,1,4,0,5,47.1,37,34,225,63,17,1,5,17,1,5,30,0,5,6.46,5.27,1.69,80.3,99.7,0.01,-2.03
172,°í¿µÃ¢,18K,0,2,0,0,0,0,0,0,0,0,6,6,6,4,2,0,0,1,0,1,0,0,0,,,,,,0,-0.24
173,±è¹Î¼ö,18K,0,2,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,1,0,0,1,0,0,9,4.83,2,58.9,108.2,0,-0.06
174,À¯ÀçÀ¯,18µÎ,-0.02,5,0,0,1,0,1,0,0,6.1,5,5,34,11,2,0,1,3,0,3,5,0,2,7.11,7.15,2.21,71.1,70.5,-0.02,-0.3
175,¹è¿µ¼ö,18ÇÑ,-0.03,11,0,0,11,2,3,0,0,55.2,42,41,251,69,16,4,6,15,1,6,47,1,0,6.63,4.62,1.51,79.9,115.2,-0.03,-0.61
176,È²¼ö¹ü,18»ï,-0.03,2,0,0,0,0,0,0,0,2.1,3,3,15,3,1,0,0,6,0,0,2,0,0,11.57,9.83,3.86,45.8,52.3,-0.03,0
177,¾È¼º¹«,18»ï,-0.03,2,0,0,0,0,0,0,0,2.1,3,3,11,3,0,0,2,1,0,0,5,0,0,11.57,11.98,1.71,45.8,44.8,-0.03,0
178,Á¤¿µÀÏ,18S,-0.03,51,0,0,0,3,0,0,13,44,33,26,205,48,10,0,7,21,1,5,33,0,4,5.32,6.11,1.57,98.9,86.6,-0.03,-0.41
179,¹Ú¼º¸ð,18µÎ,-0.04,2,0,0,0,0,1,0,0,2,2,2,11,4,0,0,1,0,0,1,1,0,0,9,10.83,2,56.2,45.2,-0.04,-0.22
180,Á¶¹«±Ù,18·Ô,-0.04,2,0,0,0,1,0,0,0,0.2,1,1,6,2,1,0,0,1,0,2,1,0,0,13.5,14.33,4.5,38.6,35.4,-0.04,0.02
181,ÇÑ±âÁÖ,18»ï,-0.04,33,0,0,1,1,4,0,3,39,32,29,183,54,12,1,8,12,0,5,30,1,1,6.69,6.27,1.69,79.3,84.2,-0.04,-1.22
182,ÃÖ°Ç,18K,-0.05,2,0,0,0,0,0,0,0,2,3,3,13,5,1,0,0,2,0,0,2,0,0,13.5,4.83,3.5,39.3,108.2,-0.05,0
183,±è¿ëÇÏ,18»ï,-0.06,4,0,0,0,0,0,0,0,3,4,3,19,2,0,0,0,4,0,3,4,0,0,9,8.17,2,58.9,63,-0.06,0.01
184,½Åº´·ü,18K,-0.06,21,0,0,1,0,0,1,2,25.2,22,20,120,35,10,1,6,7,0,3,14,0,1,7.01,6.95,1.64,75.6,74.5,-0.06,-0.8
185,ÇöµµÈÆ,18µÎ,-0.06,3,0,0,1,0,1,0,0,8.2,7,7,42,11,1,0,2,6,0,1,5,0,2,7.27,8.1,1.96,69.5,61.7,-0.06,-0.38
186,Á¶¼ºÈÆ,18S,-0.06,1,0,0,0,0,0,0,0,0.2,2,2,4,3,1,0,0,0,0,0,0,0,1,27,3.83,4.5,19.5,135.5,-0.06,-0.05
187,·ùÀçÀÎ,18N,-0.06,1,0,0,0,0,0,0,0,1.2,3,3,11,1,0,0,1,2,0,3,2,0,0,16.2,18.23,1.8,32,28.8,-0.06,-0.01
188,Á¤ÅÂ½Â,18·Ô,-0.07,3,0,0,0,0,0,0,0,2.2,4,2,16,4,1,0,0,3,0,0,3,0,0,6.75,4.96,2.63,77.3,105.4,-0.07,-0.02
189,±è¼º¹Î,18³Ø,-0.07,46,0,0,1,2,1,0,5,48,38,33,226,61,11,1,6,21,2,3,45,0,4,6.19,4.96,1.71,83.3,103,-0.07,0.18
190,±è¹Î±Ô,18µÎ,-0.07,1,0,0,0,0,0,0,0,0.1,2,2,4,1,0,0,0,2,0,0,0,0,0,54,21.83,9,9.4,23.5,-0.07,-0.01
191,ÀÌ½ÂÇö,18»ï,-0.07,19,0,0,0,1,1,0,2,17,15,15,82,23,3,0,4,7,0,2,14,0,2,7.94,6.83,1.77,66.8,77.3,-0.07,-0.28
192,ÀÌµ¿°É,18ÇÑ,-0.08,1,0,0,0,0,0,0,0,2,4,4,11,5,2,0,1,0,0,0,2,0,0,18,8.33,2.5,29.4,65.4,-0.08,0
193,ÀÓÃ¢¹Î,18N,-0.09,8,0,0,0,0,1,3,0,7,6,5,33,8,4,0,2,2,1,0,9,0,0,6.43,5.4,1.43,80.7,98.1,-0.09,-1.14
194,Á¶¼º¿î,18³Ø,-0.09,25,0,0,0,0,0,0,0,26.2,24,22,128,35,6,1,6,13,0,0,25,0,3,7.43,6.35,1.8,69.4,80,-0.09,-0.61
195,¹Ú¹ÎÈ£,18S,-0.09,3,0,0,0,0,0,0,0,2.1,4,4,12,4,1,0,1,1,0,1,0,0,0,15.43,11.98,2.14,34.1,44.4,-0.09,-0.01
196,È«¼º¹Î,18·Ô,-0.09,4,0,0,0,0,0,0,0,3.2,5,5,18,6,0,1,1,1,0,0,3,0,0,12.27,6.56,1.91,42.5,79.9,-0.09,-0.06
197,±è´ë¿ì,18·Ô,-0.1,5,0,0,0,0,0,0,0,3.1,5,5,19,8,2,0,2,1,0,0,2,0,1,13.5,11.33,2.7,38.6,46.3,-0.1,-0.09
198,°­À±±¸,18N,-0.1,69,0,0,0,7,5,1,17,54.2,41,37,243,54,10,1,10,26,0,1,65,0,4,6.09,5.32,1.46,85.2,98.9,-0.1,-0.64
199,¹Ú±ÙÈ«,18»ï,-0.1,22,0,0,0,2,0,0,0,23,21,19,117,28,4,0,3,12,0,6,27,0,1,7.43,5.53,1.74,71.3,94.5,-0.1,-0.6
200,±èÁ¤ÀÎ,18³Ø,-0.1,2,0,0,2,0,1,0,0,7.1,7,7,39,14,2,0,1,3,0,1,4,0,0,8.59,6.15,2.32,60,83.2,-0.1,-0.31
201,±è¹Î¿ì,18ÇÑ,-0.11,23,0,0,20,5,9,0,0,99.1,79,72,468,133,28,1,19,41,0,8,73,1,5,6.52,6.33,1.75,81.2,84.5,-0.11,-1.78
202,±è±âÅÂ,18»ï,-0.12,1,0,0,0,0,0,0,0,1.2,5,5,10,4,0,0,3,0,0,1,2,0,0,27,26.63,2.4,19.6,20.3,-0.12,-0.01
203,¼­ÀÇÅÂ,18³Ø,-0.12,1,0,0,0,0,0,0,0,0.2,4,4,6,1,0,0,0,2,0,1,1,0,1,54,14.33,4.5,9.5,36.2,-0.12,0
204,±èÅÃÇü,18S,-0.13,14,0,0,0,1,2,0,2,11.2,10,10,52,9,0,0,1,10,0,0,11,0,2,7.71,5.63,1.63,68.2,92.7,-0.13,-0.2
205,ÇÏÁØ¿µ,18K,-0.13,15,0,0,0,0,0,0,0,14.2,15,15,67,16,0,0,3,8,0,1,12,0,3,9.2,6.7,1.64,55.8,76.9,-0.13,0.06
206,±èÅÂÇü,18L,-0.13,1,0,0,0,0,0,0,0,1,4,4,8,2,1,0,0,4,0,0,0,0,1,36,15.83,6,14,32.4,-0.13,-0.01
207,±è½ÃÇö,18»ï,-0.13,4,0,0,0,0,0,0,0,5,7,7,29,10,1,0,2,2,0,2,5,0,0,12.6,9.43,2.4,42.1,56.4,-0.13,0.03
208,±è°æÅÂ,18ÇÑ,-0.13,3,0,0,0,0,0,0,0,2.2,5,5,17,4,0,0,2,5,0,0,2,0,2,16.88,17.71,3.38,31.4,30.4,-0.13,-0.04
209,±èÁø¿µ,18ÇÑ,-0.13,4,0,0,2,0,0,0,0,11.1,10,10,49,13,0,0,1,4,0,0,9,0,0,7.94,4.45,1.5,66.7,119.4,-0.13,-0.19
210,°íÈ¿ÁØ,18·Ô,-0.13,43,0,0,0,2,3,0,7,32.1,27,25,153,33,8,1,3,23,0,0,39,0,5,6.96,4.76,1.73,75,110.1,-0.13,-0.59
211,ÃÖ¹ÎÁØ,18S,-0.16,2,0,0,0,0,0,0,0,5,9,8,28,11,1,0,5,0,0,0,3,0,0,14.4,15.63,2.2,36.5,34.7,-0.16,0.01
212,ÀÌ¿µÁØ,18³Ø,-0.17,2,0,0,0,0,0,0,0,2,5,5,15,6,3,0,0,3,0,0,2,0,0,22.5,6.33,4.5,22.9,82.2,-0.17,-0.1
213,¼ÕÁÖ¿µ,18L,-0.17,4,0,0,3,0,2,0,0,11.2,11,11,62,13,3,0,0,14,0,2,7,0,1,8.49,6.75,2.31,59.4,76.2,-0.17,-0.33
214,±è¿ëÁÖ,18K,-0.18,1,0,0,1,0,0,0,0,2,4,4,13,5,0,0,1,2,0,0,2,0,0,18,11.33,3.5,29.4,45.8,-0.18,-0.35
215,ÃÖÁö±¤,18»ï,-0.18,6,0,0,0,0,0,0,0,8.2,12,11,45,11,4,0,0,7,0,0,7,1,1,11.42,4.64,2.08,46.4,110.8,-0.18,-0.04
216,°­Áö±¤,18S,-0.19,4,0,0,0,0,0,0,0,3,7,7,21,8,2,0,1,4,0,0,3,0,0,21,10.17,4,25,52,-0.19,-0.05
217,¹ÚÁÖÈ«,18ÇÑ,-0.19,22,0,0,0,1,1,0,0,18.2,18,18,94,26,2,0,4,10,0,2,18,1,0,8.68,6.62,1.93,61.1,81,-0.19,-0.28
218,½É¼öÃ¢,18ÇÑ,-0.2,3,0,0,0,0,0,0,0,2.1,4,4,13,7,0,0,2,0,0,0,2,0,0,15.43,13.26,3,34.3,41.2,-0.2,-0.46
219,ÀåÇö½Ä,18N,-0.21,21,0,0,0,3,2,2,1,26.2,22,22,126,31,5,0,7,17,1,0,24,0,3,7.43,7.25,1.8,69.9,72.9,-0.21,-0.87
220,Àå¹ÎÀÍ,18µÎ,-0.21,3,0,0,0,0,0,0,0,2,6,6,14,5,0,0,3,2,0,1,2,0,0,27,25.83,3.5,18.7,18.7,-0.21,-0.08
221,±è¼¼Çö,18K,-0.23,40,0,0,0,1,6,4,0,40,32,30,191,56,13,2,4,17,4,2,32,0,1,6.75,4.66,1.83,76,110.9,-0.23,-2.12
222,È«°ÇÈñ,18K,-0.23,11,0,0,1,0,1,0,0,16.2,20,19,88,32,8,1,4,7,1,1,13,0,0,10.26,6.65,2.34,50,77.4,-0.23,-0.3
223,¹®±¤Àº,18L,-0.23,6,0,0,0,0,1,0,0,6.2,9,9,35,11,1,0,3,5,0,0,5,0,0,12.15,10.43,2.4,41.5,46.9,-0.23,0.03
224,³ë¼ºÈ£,18N,-0.24,20,0,0,4,1,2,0,0,32.2,29,26,158,35,7,1,6,29,1,1,36,0,7,7.16,6.68,1.96,72.5,78.8,-0.24,-1.11
225,±èÀ¯½Å,18K,-0.24,10,0,0,2,0,0,0,0,13,14,14,57,13,2,1,0,6,0,1,6,0,0,9.69,4.53,1.46,53,114.3,-0.24,-0.46
226,º¯½Ã¿ø,18µÎ,-0.24,10,0,0,0,0,0,0,0,10.2,12,12,52,16,5,0,2,2,0,4,8,1,0,10.13,6.46,1.69,49.9,77.5,-0.24,-0.34
227,±èÁø¼º,18N,-0.25,50,0,0,0,3,2,0,5,45.1,38,36,207,56,9,4,13,19,1,2,38,1,3,7.15,7.21,1.65,72.6,73.3,-0.25,-0.76
228,ÀÌ¿ìÂù,18L,-0.27,3,0,0,0,0,0,0,0,0.2,4,4,9,3,2,0,0,3,0,1,0,0,1,54,21.83,9,9.3,23.5,-0.27,-0.16
229,À±°­¹Î,18N,-0.28,6,0,0,0,0,0,0,0,5.2,11,11,36,14,3,0,1,5,0,2,4,0,1,17.47,8.42,3.35,29.7,62.6,-0.28,-0.09
230,ÇãÁØÇõ,18µÎ,-0.28,1,0,0,1,0,1,0,0,1.2,5,5,12,4,1,0,0,3,0,0,1,0,0,27,8.03,4.2,18.7,64.1,-0.28,-0.3
231,ÇÏ¿µ¹Î,18³Ø,-0.32,9,0,0,1,0,2,0,0,16.1,18,14,89,30,3,0,3,7,0,1,10,0,0,7.71,6.47,2.27,66.8,78.9,-0.32,-0.62
232,±èÁÖÇÑ,18S,-0.32,7,0,0,0,1,0,0,1,6,10,9,34,9,2,0,2,6,0,0,5,0,0,13.5,9.5,2.5,38.9,55.8,-0.32,-0.01
233,ÃÖ±Ý°­,18N,-0.32,19,0,0,4,0,1,0,1,37.1,36,35,183,51,10,0,8,22,0,2,18,1,3,8.44,7.58,1.96,61.5,69.6,-0.32,-0.79
234,¾È¿ìÁø,18³Ø,-0.32,20,0,0,5,2,4,0,1,41.1,35,33,198,46,5,0,6,28,0,3,46,2,5,7.19,5.74,1.79,71.7,88.9,-0.32,-1.53
235,¹ÚÁøÇü,18·Ô,-0.33,13,0,0,0,3,2,0,1,13,12,9,69,23,3,3,1,8,0,1,11,0,0,6.23,5.22,2.39,83.7,100,-0.33,-1.4
236,±è¼±±â,18³Ø,-0.33,21,0,0,0,0,1,0,1,22.2,22,20,120,34,7,0,5,16,1,0,21,0,3,7.94,6.83,2.21,64.9,74.4,-0.33,-0.93
237,ÀÌ¹Î¿ì,18K,-0.35,30,0,0,2,2,3,0,4,37.2,34,30,188,52,6,2,4,23,0,5,28,0,2,7.17,5.96,1.99,71.6,86.6,-0.35,-1.06
238,½ÅÀç¿µ,18³Ø,-0.35,26,0,0,21,8,9,0,1,101.1,80,76,452,133,27,2,31,23,2,8,53,0,0,6.75,7.62,1.54,76.3,66.4,-0.35,-2.3
239,¹Ú½Ã¿µ,18·Ô,-0.36,21,0,0,1,0,0,0,0,26.1,27,25,129,35,6,1,6,14,0,1,19,0,5,8.54,7.06,1.86,61,74.1,-0.36,-0.35
240,°ûºó,18µÎ,-0.36,32,0,0,0,3,1,1,4,31,26,26,154,44,10,0,6,17,0,3,26,0,0,7.55,6.61,1.97,67,75.6,-0.36,-0.11
241,¹ÚÁ¤¼ö,18K,-0.42,11,0,0,0,0,0,0,0,13.1,18,17,66,17,4,2,2,5,0,3,16,0,0,11.48,5.18,1.65,44.7,99.5,-0.42,0.08
242,±è´ë¿ì,18»ï,-0.43,8,0,0,7,2,2,0,0,36.1,34,32,176,53,12,2,7,18,0,3,15,0,1,7.93,7.25,1.95,66.9,72.7,-0.43,-1.1
243,ÃÖ¿øÁØ,18µÎ,-0.43,6,0,0,0,0,0,0,0,9.1,16,11,56,22,5,0,2,0,0,5,5,0,0,10.61,7.15,2.36,47.7,69.9,-0.43,-0.24
244,ÃÖ´ë¼º,18µÎ,-0.44,8,0,0,0,0,0,0,0,10,13,13,52,15,3,0,3,8,1,0,10,0,1,11.7,7.83,2.3,43.2,63.1,-0.44,-0.1
245,Á¶Á¤ÈÆ,18·Ô,-0.44,7,0,0,0,0,0,0,0,4.1,13,8,28,6,0,0,0,4,0,2,5,0,1,16.62,5.68,2.31,31.4,91,-0.44,-0.04
246,¹éÃ»ÈÆ,18S,-0.44,18,0,0,0,1,2,0,1,14.1,15,15,72,17,3,1,4,9,1,3,14,0,0,9.42,7.81,1.81,55.8,68.3,-0.44,-1.1
247,À±±Ù¿µ,18K,-0.46,17,0,0,0,1,0,0,0,16.2,19,18,86,26,5,0,3,10,1,0,17,0,0,9.72,5.75,2.16,54.5,90.6,-0.46,-0.26
248,ÀÌµ¿Çö,18L,-0.46,36,0,0,0,2,1,0,4,36.1,35,32,167,49,10,0,6,7,0,3,23,0,0,7.93,5.54,1.54,63.6,89.9,-0.46,-0.34
249,Á¤Àç¿ø,18ÇÑS,-0.48,2,0,0,0,0,1,0,0,2.1,8,8,15,8,4,0,0,1,0,0,0,0,0,30.86,5.12,3.86,17.2,102.2,-0.48,-0.44
250,ÁøÇØ¼ö,18L,-0.49,66,0,0,0,2,3,0,14,43.2,37,35,210,63,6,1,7,13,2,4,37,0,1,7.21,5.25,1.74,69.9,94.7,-0.49,-1.46
251,À±¼ºÈ¯,18»ï,-0.51,24,0,0,24,5,9,0,0,117.1,99,91,542,164,30,0,28,32,0,9,89,0,2,6.98,6.47,1.67,76,81.9,-0.51,-3.55
252,À¯Èñ°ü,18µÎ,-0.51,29,0,0,28,10,10,0,0,141,108,105,650,197,41,3,23,42,0,4,81,0,1,6.7,5.78,1.7,75.4,86.5,-0.51,-2.73
253,ÀÌ¿øÁØ,18S,-0.62,3,0,0,1,0,1,0,0,3.2,12,12,25,13,3,0,3,1,0,0,2,0,1,29.45,14.2,3.82,17.8,38,-0.62,-0.76
254,À±¼öÈ£,18NµÎ,-0.64,17,0,0,0,0,1,0,0,25.1,31,26,127,33,8,0,4,17,2,1,19,0,1,9.24,6.28,1.97,55.2,81.2,-0.64,-0.65
255,ÀÓÁö¼·,18L,-0.64,2,0,0,2,0,2,0,0,4.2,13,13,32,11,2,0,3,7,0,0,4,0,3,25.07,14.98,3.86,20.1,32.7,-0.64,-0.82
256,¹Ú¼¼Áø,18K,-0.94,8,0,0,8,1,5,0,0,30.1,37,36,156,47,15,0,10,19,2,2,24,0,3,10.68,8.42,2.18,49.6,61.7,-0.94,-1.27
257,ÁÖ±Ç,18K,-1.03,46,0,0,10,3,9,0,4,88,85,82,407,118,24,4,16,27,1,7,54,0,4,8.39,6.09,1.65,63.2,85.1,-1.03,-2.79
258,±è´ëÇö,18L,-1.18,25,0,0,21,2,10,0,0,105,95,88,496,145,25,5,15,48,0,9,64,2,7,7.54,6.1,1.84,66.9,82.2,-1.18,-3.86
259,¹Ú¼¼¿õ,18·Ô,-1.2,14,0,0,12,1,5,0,0,49,54,54,258,83,20,2,10,29,0,4,40,0,3,9.92,6.87,2.29,52.6,76.1,-1.2,-2.21
260,Àå¿øÁØ,18µÎ,-2.18,24,0,0,16,3,7,0,2,71.2,81,79,349,101,19,0,12,33,0,11,46,0,3,9.92,6.57,1.87,51,76.4,-2.18,-3.12
